entity_id,type,debit,credit,amount,fee,tax,currency,settlement_utr,settlement_id,created_at,settled_at,payment_id,order_id,order_receipt,method,card_network,card_type,dispute_id,description,notes
pay_00413,payment,0,92210,92210,1660,299,INR,RZP20260804F039F0E6,setl_2026-08-04,1785645000,1785799800,pay_00413,ord_00413,rcpt-00413,card,VISA,credit,,Payment for ord_00413,
pay_00414,payment,0,152318,152318,0,0,INR,RZP2026082155799DAE,setl_2026-08-21,1787113800,1787268600,pay_00414,ord_00414,rcpt-00414,upi,,,,Payment for ord_00414,
rfnd_00414,refund,76159,0,76159,0,0,INR,RZP20260826847B1806,setl_2026-09-02,1787268600,1788305400,pay_00414,ord_00414,rcpt-00414,upi,,,,Refund for ord_00414,
pay_00415,payment,0,380381,380381,0,0,INR,RZP202608148EE2120A,setl_2026-08-14,1786509000,1786663800,pay_00415,ord_00415,rcpt-00415,upi,,,,Payment for ord_00415,
pay_00416,payment,0,150280,150280,0,0,INR,RZP20260817F3BD0529,setl_2026-08-17,1786595400,1786923000,pay_00416,ord_00416,rcpt-00416,upi,,,,Payment for ord_00416,
pay_00417,payment,0,56044,56044,0,0,INR,RZP202608069753C796,setl_2026-08-06,1785817800,1785972600,pay_00417,ord_00417,rcpt-00417,upi,,,,Payment for ord_00417,
rfnd_00417,refund,28022,0,28022,0,0,INR,RZP2026081081AEBA8F,setl_2026-08-10,1785972600,1786318200,pay_00417,ord_00417,rcpt-00417,upi,,,,Refund for ord_00417,
pay_00418,payment,0,29908,29908,0,0,INR,RZP20260827B102DC1E,setl_2026-08-27,1787632200,1787787000,pay_00418,ord_00418,rcpt-00418,upi,,,,Payment for ord_00418,
pay_00419,payment,0,117340,117340,0,0,INR,RZP202608246E23F0B9,setl_2026-08-24,1787200200,1787527800,pay_00419,ord_00419,rcpt-00419,upi,,,,Payment for ord_00419,
pay_00420,payment,0,281931,281931,0,0,INR,RZP202609012D9FF95F,setl_2026-09-01,1787891400,1788219000,pay_00420,ord_00420,rcpt-00420,upi,,,,Payment for ord_00420,
pay_00421,payment,0,92732,92732,0,0,INR,RZP202608259F6B25BD,setl_2026-08-25,1787459400,1787614200,pay_00421,ord_00421,rcpt-00421,upi,,,,Payment for ord_00421,
pay_00422,payment,0,343706,343706,6187,1114,INR,RZP202608134EDCA1E0,setl_2026-08-13,1786422600,1786577400,pay_00422,ord_00422,rcpt-00422,card,VISA,credit,,Payment for ord_00422,
pay_00423,payment,0,242902,242902,4372,787,INR,RZP2026082087F24E91,setl_2026-08-20,1787027400,1787182200,pay_00423,ord_00423,rcpt-00423,card,VISA,credit,,Payment for ord_00423,
pay_00424,payment,0,402541,402541,7246,1304,INR,RZP202608259F6B25BD,setl_2026-08-25,1787459400,1787614200,pay_00424,ord_00424,rcpt-00424,card,VISA,credit,,Payment for ord_00424,
pay_00425,payment,0,58852,58852,1059,191,INR,RZP20260819272B2D23,setl_2026-08-19,1786941000,1787095800,pay_00425,ord_00425,rcpt-00425,card,VISA,credit,,Payment for ord_00425,
pay_00426,payment,0,479440,479440,0,0,INR,RZP20260818F88E8496,setl_2026-08-18,1786854600,1787009400,pay_00426,ord_00426,rcpt-00426,upi,,,,Payment for ord_00426,
rfnd_00426,refund,479440,0,479440,0,0,INR,RZP2026082087F24E91,setl_2026-08-20,1787009400,1787182200,pay_00426,ord_00426,rcpt-00426,upi,,,,Refund for ord_00426,
pay_00427,payment,0,124175,124175,2235,402,INR,RZP2026082087F24E91,setl_2026-08-20,1787027400,1787182200,pay_00427,ord_00427,rcpt-00427,card,VISA,credit,,Payment for ord_00427,
pay_00428,payment,0,169060,169060,0,0,INR,RZP202608259F6B25BD,setl_2026-08-25,1787459400,1787614200,pay_00428,ord_00428,rcpt-00428,upi,,,,Payment for ord_00428,
pay_00429,payment,0,117422,117422,0,0,INR,RZP20260827B102DC1E,setl_2026-08-27,1787632200,1787787000,pay_00429,ord_00429,rcpt-00429,upi,,,,Payment for ord_00429,
pay_00430,payment,0,100942,100942,0,0,INR,RZP20260805DE6EA324,setl_2026-08-05,1785731400,1785886200,pay_00430,ord_00430,rcpt-00430,upi,,,,Payment for ord_00430,
pay_00431,payment,0,118292,118292,2129,383,INR,RZP202608148EE2120A,setl_2026-08-14,1786509000,1786663800,pay_00431,ord_00431,rcpt-00431,card,VISA,credit,,Payment for ord_00431,
pay_00432,payment,0,212667,212667,3828,689,INR,RZP20260827B102DC1E,setl_2026-08-27,1787632200,1787787000,pay_00432,ord_00432,rcpt-00432,card,VISA,credit,,Payment for ord_00432,
pay_00433,payment,0,63962,63962,0,0,INR,RZP202609012D9FF95F,setl_2026-09-01,1787891400,1788219000,pay_00433,ord_00433,rcpt-00433,upi,,,,Payment for ord_00433,
rfnd_00433,refund,31981,0,31981,0,0,INR,RZP2026090445477FDC,setl_2026-09-04,1788219000,1788478200,pay_00433,ord_00433,rcpt-00433,upi,,,,Refund for ord_00433,
pay_00434,payment,0,177283,177283,0,0,INR,RZP202608259F6B25BD,setl_2026-08-25,1787459400,1787614200,pay_00434,ord_00434,rcpt-00434,upi,,,,Payment for ord_00434,
pay_00435,payment,0,196711,196711,1770,319,INR,RZP20260819272B2D23,setl_2026-08-19,1786941000,1787095800,pay_00435,ord_00435,rcpt-00435,netbanking,,,,Payment for ord_00435,
pay_00436,payment,0,188455,188455,3392,611,INR,RZP2026082087F24E91,setl_2026-08-20,1787027400,1787182200,pay_00436,ord_00436,rcpt-00436,card,VISA,credit,,Payment for ord_00436,
pay_00437,payment,0,89964,89964,1619,291,INR,RZP202608246E23F0B9,setl_2026-08-24,1787200200,1787527800,pay_00437,ord_00437,rcpt-00437,card,VISA,credit,,Payment for ord_00437,
pay_00438,payment,0,91107,91107,820,148,INR,RZP20260807021769B5,setl_2026-08-07,1785904200,1786059000,pay_00438,ord_00438,rcpt-00438,netbanking,,,,Payment for ord_00438,
pay_00439,payment,0,138454,138454,2492,449,INR,RZP202608246E23F0B9,setl_2026-08-24,1787200200,1787527800,pay_00439,ord_00439,rcpt-00439,card,VISA,credit,,Payment for ord_00439,
pay_00440,payment,0,166951,166951,1503,271,INR,RZP20260805DE6EA324,setl_2026-08-05,1785731400,1785886200,pay_00440,ord_00440,rcpt-00440,netbanking,,,,Payment for ord_00440,
rfnd_00440,refund,166951,0,166951,0,0,INR,RZP2026081081AEBA8F,setl_2026-08-10,1785886200,1786318200,pay_00440,ord_00440,rcpt-00440,netbanking,,,,Refund for ord_00440,
pay_00441,payment,0,126979,126979,0,0,INR,RZP2026082155799DAE,setl_2026-08-21,1787113800,1787268600,pay_00441,ord_00441,rcpt-00441,upi,,,,Payment for ord_00441,
pay_00442,payment,0,82232,82232,1480,266,INR,RZP202608125F11EFF2,setl_2026-08-12,1786336200,1786491000,pay_00442,ord_00442,rcpt-00442,card,VISA,credit,,Payment for ord_00442,
pay_00443,payment,0,74254,74254,0,0,INR,RZP202608111A901754,setl_2026-08-11,1786163400,1786404600,pay_00443,ord_00443,rcpt-00443,upi,,,,Payment for ord_00443,
pay_00444,payment,0,110365,110365,0,0,INR,RZP20260804F039F0E6,setl_2026-08-04,1785645000,1785799800,pay_00444,ord_00444,rcpt-00444,upi,,,,Payment for ord_00444,
pay_00445,payment,0,81258,81258,0,0,INR,RZP20260818F88E8496,setl_2026-08-18,1786768200,1787009400,pay_00445,ord_00445,rcpt-00445,upi,,,,Payment for ord_00445,
pay_00446,payment,0,86698,86698,1561,281,INR,RZP20260826847B1806,setl_2026-09-02,1787545800,1788305400,pay_00446,ord_00446,rcpt-00446,card,VISA,credit,,Payment for ord_00446,
pay_00447,payment,0,95677,95677,0,0,INR,RZP20260817F3BD0529,setl_2026-08-17,1786595400,1786923000,pay_00447,ord_00447,rcpt-00447,upi,,,,Payment for ord_00447,
pay_00448,payment,0,75171,75171,0,0,INR,RZP20260818F88E8496,setl_2026-08-18,1786768200,1787009400,pay_00448,ord_00448,rcpt-00448,upi,,,,Payment for ord_00448,
pay_00449,payment,0,267919,267919,0,0,INR,RZP20260807021769B5,setl_2026-08-07,1785904200,1786059000,pay_00449,ord_00449,rcpt-00449,upi,,,,Payment for ord_00449,
pay_00450,payment,0,117345,117345,2112,380,INR,RZP202608111A901754,setl_2026-08-11,1786163400,1786404600,pay_00450,ord_00450,rcpt-00450,card,VISA,credit,,Payment for ord_00450,
pay_00451,payment,0,271721,271721,2445,440,INR,RZP20260831EC900B8D,setl_2026-08-31,1787805000,1788132600,pay_00451,ord_00451,rcpt-00451,netbanking,,,,Payment for ord_00451,
pay_00452,payment,0,81613,81613,1469,264,INR,RZP20260818F88E8496,setl_2026-08-18,1786854600,1787009400,pay_00452,ord_00452,rcpt-00452,card,VISA,credit,,Payment for ord_00452,
pay_00453,payment,0,104911,104911,0,0,INR,RZP202608125F11EFF2,setl_2026-08-12,1786336200,1786491000,pay_00453,ord_00453,rcpt-00453,upi,,,,Payment for ord_00453,
pay_00454,payment,0,251667,251667,0,0,INR,RZP202608111A901754,setl_2026-08-11,1786163400,1786404600,pay_00454,ord_00454,rcpt-00454,upi,,,,Payment for ord_00454,
pay_00455,payment,0,202864,202864,0,0,INR,RZP20260804F039F0E6,setl_2026-08-04,1785645000,1785799800,pay_00455,ord_00455,rcpt-00455,upi,,,,Payment for ord_00455,
pay_00456,payment,0,46327,46327,834,150,INR,RZP202608125F11EFF2,setl_2026-08-12,1786336200,1786491000,pay_00456,ord_00456,rcpt-00456,card,VISA,credit,,Payment for ord_00456,
pay_00457,payment,0,64260,64260,1157,208,INR,RZP20260818F88E8496,setl_2026-08-18,1786681800,1787009400,pay_00457,ord_00457,rcpt-00457,card,VISA,credit,,Payment for ord_00457,
pay_00458,payment,0,131204,131204,0,0,INR,RZP20260804F039F0E6,setl_2026-08-04,1785645000,1785799800,pay_00458,ord_00458,rcpt-00458,upi,,,,Payment for ord_00458,
pay_00459,payment,0,271150,271150,4881,879,INR,RZP202608111A901754,setl_2026-08-11,1786077000,1786404600,pay_00459,ord_00459,rcpt-00459,card,VISA,credit,,Payment for ord_00459,
pay_00460,payment,0,118069,118069,0,0,INR,RZP2026082087F24E91,setl_2026-08-20,1787027400,1787182200,pay_00460,ord_00460,rcpt-00460,upi,,,,Payment for ord_00460,
pay_00461,payment,0,272857,272857,5184,933,INR,RZP202608259F6B25BD,setl_2026-08-25,1787373000,1787614200,pay_00461,ord_00461,rcpt-00461,wallet,,,,Payment for ord_00461,
pay_00462,payment,0,173370,173370,0,0,INR,RZP202608134EDCA1E0,setl_2026-08-13,1786422600,1786577400,pay_00462,ord_00462,rcpt-00462,upi,,,,Payment for ord_00462,
pay_00463,payment,0,175161,175161,0,0,INR,RZP20260807021769B5,setl_2026-08-07,1785904200,1786059000,pay_00463,ord_00463,rcpt-00463,upi,,,,Payment for ord_00463,
pay_00464,payment,0,61221,61221,0,0,INR,RZP20260807021769B5,setl_2026-08-07,1785904200,1786059000,pay_00464,ord_00464,rcpt-00464,upi,,,,Payment for ord_00464,
pay_00465,payment,0,132979,132979,2394,431,INR,RZP20260819272B2D23,setl_2026-08-19,1786941000,1787095800,pay_00465,ord_00465,rcpt-00465,card,VISA,credit,,Payment for ord_00465,
pay_00466,payment,0,71927,71927,0,0,INR,RZP202608246E23F0B9,setl_2026-08-24,1787200200,1787527800,pay_00466,ord_00466,rcpt-00466,upi,,,,Payment for ord_00466,
pay_00467,payment,0,82736,82736,0,0,INR,RZP202608246E23F0B9,setl_2026-08-24,1787200200,1787527800,pay_00467,ord_00467,rcpt-00467,upi,,,,Payment for ord_00467,
pay_00468,payment,0,114942,114942,2069,372,INR,RZP2026082087F24E91,setl_2026-08-20,1787027400,1787182200,pay_00468,ord_00468,rcpt-00468,card,VISA,credit,,Payment for ord_00468,
pay_00469,payment,0,254991,254991,4590,826,INR,RZP20260818F88E8496,setl_2026-08-18,1786854600,1787009400,pay_00469,ord_00469,rcpt-00469,card,VISA,credit,,Payment for ord_00469,
pay_00470,payment,0,68585,68585,1303,235,INR,RZP2026082155799DAE,setl_2026-08-21,1787113800,1787268600,pay_00470,ord_00470,rcpt-00470,wallet,,,,Payment for ord_00470,
pay_00471,payment,0,301442,301442,2713,488,INR,RZP202609012D9FF95F,setl_2026-09-01,1787891400,1788219000,pay_00471,ord_00471,rcpt-00471,netbanking,,,,Payment for ord_00471,
pay_00472,payment,0,305051,305051,5796,1043,INR,RZP20260828FB99DCA8,setl_2026-08-28,1787718600,1787873400,pay_00472,ord_00472,rcpt-00472,wallet,,,,Payment for ord_00472,
pay_00473,payment,0,159136,159136,2864,516,INR,RZP202608111A901754,setl_2026-08-11,1786163400,1786404600,pay_00473,ord_00473,rcpt-00473,card,VISA,credit,,Payment for ord_00473,
pay_00474,payment,0,96254,96254,1733,312,INR,RZP202608246E23F0B9,setl_2026-08-24,1787200200,1787527800,pay_00474,ord_00474,rcpt-00474,card,VISA,credit,,Payment for ord_00474,
pay_00475,payment,0,112501,112501,0,0,INR,RZP20260831EC900B8D,setl_2026-08-31,1787805000,1788132600,pay_00475,ord_00475,rcpt-00475,upi,,,,Payment for ord_00475,
pay_00476,payment,0,740497,740497,0,0,INR,RZP20260804F039F0E6,setl_2026-08-04,1785558600,1785799800,pay_00476,ord_00476,rcpt-00476,upi,,,,Payment for ord_00476,
pay_00477,payment,0,195015,195015,0,0,INR,RZP20260818F88E8496,setl_2026-08-18,1786681800,1787009400,pay_00477,ord_00477,rcpt-00477,upi,,,,Payment for ord_00477,
pay_00478,payment,0,50153,50153,451,81,INR,RZP202609012D9FF95F,setl_2026-09-01,1787891400,1788219000,pay_00478,ord_00478,rcpt-00478,netbanking,,,,Payment for ord_00478,
pay_00479,payment,0,265818,265818,4785,861,INR,RZP202608259F6B25BD,setl_2026-08-25,1787459400,1787614200,pay_00479,ord_00479,rcpt-00479,card,VISA,credit,,Payment for ord_00479,
pay_00480,payment,0,164316,164316,2958,532,INR,RZP20260819272B2D23,setl_2026-08-19,1786941000,1787095800,pay_00480,ord_00480,rcpt-00480,card,VISA,credit,,Payment for ord_00480,
pay_00481,payment,0,253646,253646,4819,867,INR,RZP20260818F88E8496,setl_2026-08-18,1786768200,1787009400,pay_00481,ord_00481,rcpt-00481,wallet,,,,Payment for ord_00481,
pay_00482,payment,0,97374,97374,1753,316,INR,RZP20260826847B1806,setl_2026-09-02,1787545800,1788305400,pay_00482,ord_00482,rcpt-00482,card,VISA,credit,,Payment for ord_00482,
pay_00483,payment,0,241054,241054,4339,781,INR,RZP202608111A901754,setl_2026-08-11,1786249800,1786404600,pay_00483,ord_00483,rcpt-00483,card,VISA,credit,,Payment for ord_00483,
pay_00484,payment,0,168059,168059,3025,544,INR,RZP202608111A901754,setl_2026-08-11,1786163400,1786404600,pay_00484,ord_00484,rcpt-00484,card,VISA,credit,,Payment for ord_00484,
pay_00485,payment,0,228108,228108,4334,780,INR,RZP20260827B102DC1E,setl_2026-08-27,1787632200,1787787000,pay_00485,ord_00485,rcpt-00485,wallet,,,,Payment for ord_00485,
pay_00486,payment,0,186327,186327,0,0,INR,RZP202608148EE2120A,setl_2026-08-14,1786509000,1786663800,pay_00486,ord_00486,rcpt-00486,upi,,,,Payment for ord_00486,
pay_00487,payment,0,400219,400219,3602,648,INR,RZP20260826847B1806,setl_2026-09-02,1787545800,1788305400,pay_00487,ord_00487,rcpt-00487,netbanking,,,,Payment for ord_00487,
pay_00488,payment,0,297566,297566,0,0,INR,RZP20260817F3BD0529,setl_2026-08-17,1786595400,1786923000,pay_00488,ord_00488,rcpt-00488,upi,,,,Payment for ord_00488,
pay_00489,payment,0,288999,288999,5491,988,INR,RZP20260828FB99DCA8,setl_2026-08-28,1787718600,1787873400,pay_00489,ord_00489,rcpt-00489,wallet,,,,Payment for ord_00489,
pay_00489_dup,payment,0,288999,288999,5491,988,INR,RZP20260828FB99DCA8,setl_2026-08-28,1787718600,1787873400,pay_00489,ord_00489,rcpt-00489,wallet,,,,Payment for ord_00489,
pay_00490,payment,0,751495,751495,0,0,INR,RZP20260818F88E8496,setl_2026-08-18,1786768200,1787009400,pay_00490,ord_00490,rcpt-00490,upi,,,,Payment for ord_00490,
pay_00491,payment,0,219940,219940,3959,713,INR,RZP202608111A901754,setl_2026-08-11,1786077000,1786404600,pay_00491,ord_00491,rcpt-00491,card,VISA,credit,,Payment for ord_00491,
pay_00492,payment,0,28712,28712,517,93,INR,RZP20260807021769B5,setl_2026-08-07,1785904200,1786059000,pay_00492,ord_00492,rcpt-00492,card,VISA,credit,,Payment for ord_00492,
pay_00493,payment,0,94323,94323,1698,306,INR,RZP202608111A901754,setl_2026-08-11,1786163400,1786404600,pay_00493,ord_00493,rcpt-00493,card,VISA,credit,,Payment for ord_00493,
pay_00494,payment,0,91985,91985,1656,298,INR,RZP20260804F039F0E6,setl_2026-08-04,1785645000,1785799800,pay_00494,ord_00494,rcpt-00494,card,VISA,credit,,Payment for ord_00494,
pay_00495,payment,0,65559,65559,0,0,INR,RZP20260818F88E8496,setl_2026-08-18,1786854600,1787009400,pay_00495,ord_00495,rcpt-00495,upi,,,,Payment for ord_00495,
pay_00496,payment,0,140710,140710,2533,456,INR,RZP2026081081AEBA8F,setl_2026-08-10,1785990600,1786318200,pay_00496,ord_00496,rcpt-00496,card,VISA,credit,,Payment for ord_00496,
pay_00497,payment,0,129888,129888,1169,210,INR,RZP20260818F88E8496,setl_2026-08-18,1786854600,1787009400,pay_00497,ord_00497,rcpt-00497,netbanking,,,,Payment for ord_00497,
pay_00498,payment,0,244895,244895,0,0,INR,RZP202608259F6B25BD,setl_2026-08-25,1787286600,1787614200,pay_00498,ord_00498,rcpt-00498,upi,,,,Payment for ord_00498,
rfnd_00498,refund,122448,0,122448,0,0,INR,RZP20260828FB99DCA8,setl_2026-08-28,1787614200,1787873400,pay_00498,ord_00498,rcpt-00498,upi,,,,Refund for ord_00498,
pay_00499,payment,0,773920,773920,13931,2508,INR,RZP2026082087F24E91,setl_2026-08-20,1787027400,1787182200,pay_00499,ord_00499,rcpt-00499,card,VISA,credit,,Payment for ord_00499,
pay_00500,payment,0,156208,156208,1406,253,INR,RZP20260818F88E8496,setl_2026-08-18,1786681800,1787009400,pay_00500,ord_00500,rcpt-00500,netbanking,,,,Payment for ord_00500,
pay_00501,payment,0,119284,119284,0,0,INR,RZP20260804F039F0E6,setl_2026-08-04,1785645000,1785799800,pay_00501,ord_00501,rcpt-00501,upi,,,,Payment for ord_00501,
pay_00502,payment,0,72550,72550,653,118,INR,RZP202609012D9FF95F,setl_2026-09-01,1787891400,1788219000,pay_00502,ord_00502,rcpt-00502,netbanking,,,,Payment for ord_00502,
pay_00503,payment,0,228391,228391,2056,370,INR,RZP20260804F039F0E6,setl_2026-08-04,1785558600,1785799800,pay_00503,ord_00503,rcpt-00503,netbanking,,,,Payment for ord_00503,
pay_00504,payment,0,38609,38609,0,0,INR,RZP20260818F88E8496,setl_2026-08-18,1786768200,1787009400,pay_00504,ord_00504,rcpt-00504,upi,,,,Payment for ord_00504,
pay_00505,payment,0,52976,52976,0,0,INR,RZP20260818F88E8496,setl_2026-08-18,1786854600,1787009400,pay_00505,ord_00505,rcpt-00505,upi,,,,Payment for ord_00505,
pay_00506,payment,0,241990,241990,0,0,INR,RZP20260828FB99DCA8,setl_2026-08-28,1787718600,1787873400,pay_00506,ord_00506,rcpt-00506,upi,,,,Payment for ord_00506,
pay_00507,payment,0,258952,258952,0,0,INR,RZP20260818F88E8496,setl_2026-08-18,1786768200,1787009400,pay_00507,ord_00507,rcpt-00507,upi,,,,Payment for ord_00507,
pay_00508,payment,0,136224,136224,0,0,INR,RZP202608125F11EFF2,setl_2026-08-12,1786336200,1786491000,pay_00508,ord_00508,rcpt-00508,upi,,,,Payment for ord_00508,
pay_00509,payment,0,124189,124189,2235,402,INR,RZP2026081081AEBA8F,setl_2026-08-10,1785990600,1786318200,pay_00509,ord_00509,rcpt-00509,card,VISA,credit,,Payment for ord_00509,
pay_00510,payment,0,88057,88057,0,0,INR,RZP202608134EDCA1E0,setl_2026-08-13,1786422600,1786577400,pay_00510,ord_00510,rcpt-00510,upi,,,,Payment for ord_00510,
pay_00511,payment,0,80723,80723,1453,262,INR,RZP2026081081AEBA8F,setl_2026-08-10,1785990600,1786318200,pay_00511,ord_00511,rcpt-00511,card,VISA,credit,,Payment for ord_00511,
pay_00512,payment,0,27477,27477,0,0,INR,RZP20260817F3BD0529,setl_2026-08-17,1786595400,1786923000,pay_00512,ord_00512,rcpt-00512,upi,,,,Payment for ord_00512,
pay_00513,payment,0,175744,175744,3163,569,INR,RZP202608134EDCA1E0,setl_2026-08-13,1786422600,1786577400,pay_00513,ord_00513,rcpt-00513,card,VISA,credit,,Payment for ord_00513,
pay_00514,payment,0,136922,136922,2465,444,INR,RZP202608259F6B25BD,setl_2026-08-25,1787459400,1787614200,pay_00514,ord_00514,rcpt-00514,card,VISA,credit,,Payment for ord_00514,
pay_00515,payment,0,125560,125560,2260,407,INR,RZP20260818F88E8496,setl_2026-08-18,1786768200,1787009400,pay_00515,ord_00515,rcpt-00515,card,VISA,credit,,Payment for ord_00515,
pay_00516,payment,0,70249,70249,632,114,INR,RZP202608259F6B25BD,setl_2026-08-25,1787459400,1787614200,pay_00516,ord_00516,rcpt-00516,netbanking,,,,Payment for ord_00516,
pay_00517,payment,0,221533,221533,3988,718,INR,RZP202608259F6B25BD,setl_2026-08-25,1787286600,1787614200,pay_00517,ord_00517,rcpt-00517,card,VISA,credit,,Payment for ord_00517,
pay_00518,payment,0,106431,106431,0,0,INR,RZP20260807021769B5,setl_2026-08-07,1785904200,1786059000,pay_00518,ord_00518,rcpt-00518,upi,,,,Payment for ord_00518,
pay_00519,payment,0,352710,352710,0,0,INR,RZP202608246E23F0B9,setl_2026-08-24,1787200200,1787527800,pay_00519,ord_00519,rcpt-00519,upi,,,,Payment for ord_00519,
pay_00520,payment,0,88021,88021,1584,285,INR,RZP20260828FB99DCA8,setl_2026-08-28,1787718600,1787873400,pay_00520,ord_00520,rcpt-00520,card,VISA,credit,,Payment for ord_00520,
pay_00521,payment,0,31854,31854,0,0,INR,RZP202608111A901754,setl_2026-08-11,1786163400,1786404600,pay_00521,ord_00521,rcpt-00521,upi,,,,Payment for ord_00521,
pay_00522,payment,0,50512,50512,0,0,INR,RZP20260819272B2D23,setl_2026-08-19,1786941000,1787095800,pay_00522,ord_00522,rcpt-00522,upi,,,,Payment for ord_00522,
pay_00523,payment,0,69398,69398,0,0,INR,RZP2026082155799DAE,setl_2026-08-21,1787113800,1787268600,pay_00523,ord_00523,rcpt-00523,upi,,,,Payment for ord_00523,
pay_00524,payment,0,285848,285848,0,0,INR,RZP2026082087F24E91,setl_2026-08-20,1787027400,1787182200,pay_00524,ord_00524,rcpt-00524,upi,,,,Payment for ord_00524,
pay_00525,payment,0,36860,36860,0,0,INR,RZP20260819272B2D23,setl_2026-08-19,1786941000,1787095800,pay_00525,ord_00525,rcpt-00525,upi,,,,Payment for ord_00525,
pay_00526,payment,0,86988,86988,0,0,INR,RZP20260819272B2D23,setl_2026-08-19,1786941000,1787095800,pay_00526,ord_00526,rcpt-00526,upi,,,,Payment for ord_00526,
pay_00527,payment,0,50921,50921,0,0,INR,RZP20260807021769B5,setl_2026-08-07,1785904200,1786059000,pay_00527,ord_00527,rcpt-00527,upi,,,,Payment for ord_00527,
pay_00528,payment,0,110481,110481,0,0,INR,RZP20260828FB99DCA8,setl_2026-08-28,1787718600,1787873400,pay_00528,ord_00528,rcpt-00528,upi,,,,Payment for ord_00528,
pay_00529,payment,0,148732,148732,0,0,INR,RZP202608111A901754,setl_2026-08-11,1786249800,1786404600,pay_00529,ord_00529,rcpt-00529,upi,,,,Payment for ord_00529,
pay_00530,payment,0,136070,136070,0,0,INR,RZP202608148EE2120A,setl_2026-08-14,1786509000,1786663800,pay_00530,ord_00530,rcpt-00530,upi,,,,Payment for ord_00530,
pay_00531,payment,0,55581,55581,0,0,INR,RZP20260804F039F0E6,setl_2026-08-04,1785645000,1785799800,pay_00531,ord_00531,rcpt-00531,upi,,,,Payment for ord_00531,
pay_00532,payment,0,612476,612476,0,0,INR,RZP20260818F88E8496,setl_2026-08-18,1786681800,1787009400,pay_00532,ord_00532,rcpt-00532,upi,,,,Payment for ord_00532,
pay_00533,payment,0,276659,276659,0,0,INR,RZP202608259F6B25BD,setl_2026-08-25,1787286600,1787614200,pay_00533,ord_00533,rcpt-00533,upi,,,,Payment for ord_00533,
pay_00534,payment,0,89349,89349,1698,306,INR,RZP20260817F3BD0529,setl_2026-08-17,1786595400,1786923000,pay_00534,ord_00534,rcpt-00534,wallet,,,,Payment for ord_00534,
pay_00535,payment,0,78046,78046,702,126,INR,RZP20260817F3BD0529,setl_2026-08-17,1786595400,1786923000,pay_00535,ord_00535,rcpt-00535,netbanking,,,,Payment for ord_00535,
pay_00536,payment,0,91342,91342,0,0,INR,RZP202608259F6B25BD,setl_2026-08-25,1787286600,1787614200,pay_00536,ord_00536,rcpt-00536,upi,,,,Payment for ord_00536,
pay_00537,payment,0,54456,54456,0,0,INR,RZP2026082087F24E91,setl_2026-08-20,1787027400,1787182200,pay_00537,ord_00537,rcpt-00537,upi,,,,Payment for ord_00537,
pay_00538,payment,0,539447,539447,9710,1748,INR,RZP20260827B102DC1E,setl_2026-08-27,1787632200,1787787000,pay_00538,ord_00538,rcpt-00538,card,VISA,credit,,Payment for ord_00538,
rfnd_00538,refund,539447,0,539447,0,0,INR,RZP20260831EC900B8D,setl_2026-08-31,1787787000,1788132600,pay_00538,ord_00538,rcpt-00538,card,,,,Refund for ord_00538,
pay_00539,payment,0,561748,561748,10111,1820,INR,RZP2026082087F24E91,setl_2026-08-20,1787027400,1787182200,pay_00539,ord_00539,rcpt-00539,card,VISA,credit,,Payment for ord_00539,
pay_00540,payment,0,96580,96580,0,0,INR,RZP20260807021769B5,setl_2026-08-07,1785904200,1786059000,pay_00540,ord_00540,rcpt-00540,upi,,,,Payment for ord_00540,
pay_00541,payment,0,197403,197403,1777,320,INR,RZP20260826847B1806,setl_2026-09-02,1787545800,1788305400,pay_00541,ord_00541,rcpt-00541,netbanking,,,,Payment for ord_00541,
pay_00542,payment,0,381805,381805,6872,1237,INR,RZP20260804F039F0E6,setl_2026-08-04,1785558600,1785799800,pay_00542,ord_00542,rcpt-00542,card,VISA,credit,,Payment for ord_00542,
pay_00543,payment,0,171433,171433,0,0,INR,RZP202608246E23F0B9,setl_2026-08-24,1787200200,1787527800,pay_00543,ord_00543,rcpt-00543,upi,,,,Payment for ord_00543,
rfnd_00543,refund,85716,0,85716,0,0,INR,RZP202608259F6B25BD,setl_2026-08-25,1787527800,1787614200,pay_00543,ord_00543,rcpt-00543,upi,,,,Refund for ord_00543,
pay_00544,payment,0,133651,133651,0,0,INR,RZP202608111A901754,setl_2026-08-11,1786077000,1786404600,pay_00544,ord_00544,rcpt-00544,upi,,,,Payment for ord_00544,
pay_00545,payment,0,68615,68615,1235,222,INR,RZP20260807021769B5,setl_2026-08-07,1785904200,1786059000,pay_00545,ord_00545,rcpt-00545,card,VISA,credit,,Payment for ord_00545,
pay_00546,payment,0,101797,101797,1832,330,INR,RZP202608134EDCA1E0,setl_2026-08-13,1786422600,1786577400,pay_00546,ord_00546,rcpt-00546,card,VISA,credit,,Payment for ord_00546,
pay_00547,payment,0,485898,485898,8746,1574,INR,RZP20260831EC900B8D,setl_2026-08-31,1787805000,1788132600,pay_00547,ord_00547,rcpt-00547,card,VISA,credit,,Payment for ord_00547,
pay_00548,payment,0,123104,123104,2216,399,INR,RZP202608111A901754,setl_2026-08-11,1786163400,1786404600,pay_00548,ord_00548,rcpt-00548,card,VISA,credit,,Payment for ord_00548,
